,Satellite ID(Fake),Current Official Name of Satellite,Country/Org of UN Registry,Country of Operator/Owner,Users,Class of Orbit,Type of Orbit,Longitude of GEO (degrees),Perigee (km),Apogee (km),Eccentricity,Inclination (degrees),Period (minutes),Launch Mass (kg.),Date of Launch,Expected Lifetime (yrs.),Contractor,Country of Contractor,Launch Site,Launch Vehicle,COSPAR Number,NORAD Number
692,693,Starlink-1750,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,551.0,0.00021677866897897247,53.0,95.6,260.0,2020-09-03,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-062N,46337.0
693,694,Starlink-1751 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,551.0,0.00021677866897897247,53.0,95.6,260.0,2020-09-03,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-062BF,46378.0
694,695,Starlink-1752,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,551.0,0.00021677866897897247,53.0,95.6,260.0,2020-09-03,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-062P,46338.0
695,696,Starlink-1753 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-10-06,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-070AR,46571.0
696,697,Starlink-1754 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-10-06,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-070BL,46590.0
697,698,Starlink-1755 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-10-06,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-070BM,46591.0
698,699,Starlink-1756,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,551.0,0.00021677866897897247,53.0,95.6,260.0,2020-09-03,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-062BG,46379.0
699,700,Starlink-1757,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,551.0,0.00021677866897897247,53.0,95.6,260.0,2020-09-03,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-062Q,46339.0
700,701,Starlink-1758,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,551.0,0.00021677866897897247,53.0,95.6,260.0,2020-09-03,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-062BH,46380.0
701,702,Starlink-1759,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,551.0,0.00021677866897897247,53.0,95.6,260.0,2020-09-03,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-062R,46340.0
702,703,Starlink-1760 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,551.0,0.00021677866897897247,53.0,95.6,260.0,2020-09-03,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-062S,46341.0
703,704,Starlink-1762,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,551.0,0.00021677866897897247,53.0,95.6,260.0,2020-09-03,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-062T,46342.0
704,705,Starlink-1763,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,551.0,0.00021677866897897247,53.0,95.6,260.0,2020-09-03,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-062AR,46364.0
705,706,Starlink-1764,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,551.0,0.00021677866897897247,53.0,95.6,260.0,2020-09-03,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-062U,46343.0
706,707,Starlink-1765,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,551.0,0.00021677866897897247,53.0,95.6,260.0,2020-09-03,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-062V,46344.0
707,708,Starlink-1766 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-10-18,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-073H,46677.0
708,709,Starlink-1767,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,551.0,0.00021677866897897247,53.0,95.6,260.0,2020-09-03,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-062W,46345.0
709,710,Starlink-1768,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,551.0,0.00021677866897897247,53.0,95.6,260.0,2020-09-03,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-062BJ,46381.0
710,711,Starlink-1769,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,551.0,0.00021677866897897247,53.0,95.6,260.0,2020-09-03,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-062BK,46382.0
711,712,Starlink-1770 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,551.0,0.00021677866897897247,53.0,95.6,260.0,2020-09-03,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-062BL,46383.0
712,713,Starlink-1771,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,551.0,0.00021677866897897247,53.0,95.6,260.0,2020-09-03,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-062BM,46384.0
713,714,Starlink-1773 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-10-18,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-073K,46679.0
714,715,Starlink-1774 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-10-18,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-073L,46680.0
715,716,Starlink-1775 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-10-18,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-073M,46681.0
716,717,Starlink-1776 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-10-18,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-073N,46682.0
717,718,Starlink-1777 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-11-24,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-088A,47122.0
718,719,Starlink-1778 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-10-18,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-073P,46683.0
719,720,Starlink-1779 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-11-24,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-088B,47123.0
720,721,Starlink-1780 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-10-18,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-073Q,46684.0
721,722,Starlink-1781 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-10-18,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-073R,46685.0
722,723,Starlink-1783 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-10-18,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-073S,46686.0
723,724,Starlink-1784 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-10-18,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-073T,46687.0
724,725,Starlink-1785 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-11-24,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-088C,47124.0
725,726,Starlink-1786 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-10-18,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-073U,46688.0
726,727,Starlink-1787 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-11-24,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-088D,47125.0
727,728,Starlink-1788 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-10-18,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-073V,46689.0
728,729,Starlink-1789 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-10-18,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-073W,46690.0
729,730,Starlink-1790 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-10-18,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-073X,46691.0
730,731,Starlink-1791 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-10-18,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-073Y,46692.0
731,732,Starlink-1792 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-10-18,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-073Z,46693.0
732,733,Starlink-1793 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-10-18,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-073AA,46694.0
733,734,Starlink-1794 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-10-18,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-073AB,46695.0
734,735,Starlink-1795 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-10-18,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-073AC,46696.0
735,736,Starlink-1796 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-10-18,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-073AD,46697.0
736,737,Starlink-1797 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-10-18,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-073AE,46698.0
737,738,Starlink-1798 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-10-24,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-074AS,46779.0
738,739,Starlink-1799 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-10-18,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-073AF,46699.0
739,740,Starlink-1800 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-10-18,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-073AG,46700.0
740,741,Starlink-1801 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-10-18,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-073AH,46701.0
741,742,Starlink-1802 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-10-18,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-073AJ,46702.0
742,743,Starlink-1803 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-10-18,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-073AK,46703.0
743,744,Starlink-1804 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-10-18,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-073AL,46704.0
744,745,Starlink-1805 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-10-18,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-073AM,46705.0
745,746,Starlink-1807 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-10-18,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-073AN,46706.0
746,747,Starlink-1808 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-10-18,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-073AP,46707.0
747,748,Starlink-1809 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-10-18,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-073AQ,46708.0
748,749,Starlink-1810 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-10-18,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-073AR,46709.0
749,750,Starlink-1811 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-10-18,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-073AS,46710.0
750,751,Starlink-1812 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-11-24,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-088E,47126.0
751,752,Starlink-1813 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-10-18,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-073AT,46711.0
752,753,Starlink-1814 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-10-18,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-073AU,46712.0
753,754,Starlink-1815 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-10-18,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-073AV,46713.0
754,755,Starlink-1816 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-10-18,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-073AW,46714.0
755,756,Starlink-1817 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-10-18,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-073AX,46715.0
756,757,Starlink-1818 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-10-18,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-073AY,46716.0
757,758,Starlink-1820 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-10-18,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-073AZ ,46717.0
758,759,Starlink-1821 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-10-18,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-073BA,46718.0
759,760,Starlink-1822 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-10-18,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-073BB,46719.0
760,761,Starlink-1823 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-10-18,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-073BC,46720.0
761,762,Starlink-1824 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-10-18,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-073BD,46721.0
762,763,Starlink-1825 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-10-18,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-073BE,46722.0
763,764,Starlink-1826 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-10-18,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-073BF,46723.0
764,765,Starlink-1827 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-10-18,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-073BG,46724.0
765,766,Starlink-1828 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-10-18,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-073BH,46725.0
766,767,Starlink-1829 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-10-18,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-073BJ,46726.0
767,768,Starlink-1830 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-10-18,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-073BK,46727.0
768,769,Starlink-1831 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-10-18,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-073BL,46728.0
769,770,Starlink-1832 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-10-24,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-074AT,46780.0
770,771,Starlink-1833 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-10-24,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-074W,46759.0
771,772,Starlink-1834 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-10-24,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-074AU,46781.0
772,773,Starlink-1835 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-10-24,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-074AV,46782.0
773,774,Starlink-1836 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-11-24,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-088F,47127.0
774,775,Starlink-1837 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-11-24,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-088G,47128.0
775,776,Starlink-1838 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-11-24,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-088H,47129.0
776,777,Starlink-1839 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-11-24,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-088J,47130.0
777,778,Starlink-1840 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-11-24,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-088K,47131.0
778,779,Starlink-1841 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-10-18,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-073BM,46729.0
779,780,Starlink-1842 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-11-24,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-088L,47132.0
780,781,Starlink-1843 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-11-24,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-088M,47133.0
781,782,Starlink-1844 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-11-24,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-088N,47134.0
782,783,Starlink-1845 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-11-24,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-088P,47135.0
783,784,Starlink-1846 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-11-24,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-088Q,47136.0
784,785,Starlink-1847 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-10-24,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-074A,46739.0
785,786,Starlink-1848 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-10-24,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-074B,46740.0
786,787,Starlink-1849 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-11-24,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-088R,47137.0
787,788,Starlink-1850 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-11-24,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-088S,47138.0
788,789,Starlink-1851 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-10-24,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-074AW,46783.0
789,790,Starlink-1852 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-11-24,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-088T,47139.0
790,791,Starlink-1853 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-11-24,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-088U,47140.0
791,792,Starlink-1854 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-11-24,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-088V,47141.0
792,793,Starlink-1855 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-11-24,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-088W,47142.0
793,794,Starlink-1856 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-11-24,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-088X,47143.0
794,795,Starlink-1857 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-11-24,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-088Y,47144.0
795,796,Starlink-1858 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-11-24,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-088Z,47145.0
796,797,Starlink-1859 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-11-24,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-088AA,47146.0
797,798,Starlink-1860 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-11-24,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-088AB,47147.0
798,799,Starlink-1861 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-11-24,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-088AC,47148.0
799,800,Starlink-1862 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-11-24,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-088AD,47149.0
800,801,Starlink-1863 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-11-24,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-088AE,47150.0
801,802,Starlink-1864 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-11-24,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-088AF,47151.0
802,803,Starlink-1865 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-10-24,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-074C,46741.0
803,804,Starlink-1866 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-11-24,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-088AG,47152.0
804,805,Starlink-1867 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,548.0,561.0,0.0009386959347245288,53.0,95.6,260.0,2020-11-24,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-088AH,47153.0
